method,query_id,doc_id,latency_ms
jev-score,PLAIN-102,MED-1991,192.83
jev-score,PLAIN-102,MED-4496,229.46
jev-score,PLAIN-102,MED-5293,196.84
jev-score,PLAIN-102,MED-4578,222.0
jev-score,PLAIN-102,MED-1366,204.99
jev-score,PLAIN-102,MED-4680,222.82
jev-score,PLAIN-102,MED-1834,258.38
jev-score,PLAIN-112,MED-3380,254.39
jev-score,PLAIN-112,MED-2618,205.45
jev-score,PLAIN-112,MED-2616,219.75
jev-score,PLAIN-112,MED-3382,267.62
jev-score,PLAIN-112,MED-3383,220.22
jev-score,PLAIN-112,MED-4604,225.93
jev-score,PLAIN-112,MED-4655,325.03
jev-score,PLAIN-112,MED-1153,333.57
jev-score,PLAIN-112,MED-2643,195.08
jev-score,PLAIN-112,MED-2992,698.17
jev-score,PLAIN-112,MED-855,244.7
jev-score,PLAIN-112,MED-2738,259.71
jev-score,PLAIN-112,MED-2063,207.18
jev-score,PLAIN-112,MED-2308,252.55
jev-score,PLAIN-112,MED-3770,210.09
jev-score,PLAIN-112,MED-4796,225.98
jev-score,PLAIN-112,MED-2742,218.53
jev-score,PLAIN-112,MED-3497,201.32
jev-score,PLAIN-112,MED-4186,319.64
jev-score,PLAIN-112,MED-5059,337.15
jev-score,PLAIN-123,MED-4256,185.78
jev-score,PLAIN-123,MED-4969,251.56
jev-score,PLAIN-123,MED-4392,246.13
jev-score,PLAIN-123,MED-4804,245.16
jev-score,PLAIN-123,MED-4429,201.77
jev-score,PLAIN-123,MED-1020,255.09
jev-score,PLAIN-123,MED-3483,218.18
jev-score,PLAIN-123,MED-4922,257.03
jev-score,PLAIN-123,MED-2501,260.01
jev-score,PLAIN-123,MED-1982,196.47
jev-score,PLAIN-123,MED-3436,254.88
jev-score,PLAIN-123,MED-2742,235.01
jev-score,PLAIN-123,MED-3319,210.3
jev-score,PLAIN-123,MED-1705,318.56
jev-score,PLAIN-123,MED-4769,251.06
jev-score,PLAIN-123,MED-1347,183.86
jev-score,PLAIN-123,MED-2718,784.78
jev-score,PLAIN-123,MED-2182,227.7
jev-score,PLAIN-123,MED-5319,217.72
jev-score,PLAIN-123,MED-2083,221.6
jev-score,PLAIN-133,MED-1666,294.51
jev-score,PLAIN-133,MED-2923,235.62
jev-score,PLAIN-133,MED-1665,234.64
jev-score,PLAIN-133,MED-2751,258.65
jev-score,PLAIN-133,MED-4423,202.58
jev-score,PLAIN-133,MED-3277,235.97
jev-score,PLAIN-133,MED-2066,246.31
jev-score,PLAIN-133,MED-2426,235.2
jev-score,PLAIN-133,MED-5053,217.3
jev-score,PLAIN-133,MED-2993,192.75
jev-score,PLAIN-133,MED-2010,219.25
jev-score,PLAIN-133,MED-1170,297.46
jev-score,PLAIN-133,MED-2357,304.5
jev-score,PLAIN-133,MED-2216,219.46
jev-score,PLAIN-133,MED-4464,264.95
jev-score,PLAIN-133,MED-2129,426.49
jev-score,PLAIN-133,MED-1659,213.45
jev-score,PLAIN-133,MED-2251,218.89
jev-score,PLAIN-133,MED-3696,203.36
jev-score,PLAIN-133,MED-4116,268.54
jev-score,PLAIN-143,MED-3621,244.1
jev-score,PLAIN-143,MED-2093,208.54
jev-score,PLAIN-143,MED-4027,251.15
jev-score,PLAIN-143,MED-4028,235.02
jev-score,PLAIN-143,MED-4036,288.48
jev-score,PLAIN-143,MED-3618,214.08
jev-score,PLAIN-143,MED-5097,243.24
jev-score,PLAIN-143,MED-4026,300.16
jev-score,PLAIN-143,MED-4019,200.5
jev-score,PLAIN-143,MED-1858,284.85
jev-score,PLAIN-143,MED-872,279.27
jev-score,PLAIN-143,MED-3639,309.24
jev-score,PLAIN-143,MED-3686,272.07
jev-score,PLAIN-143,MED-1988,268.06
jev-score,PLAIN-143,MED-3640,308.72
jev-score,PLAIN-143,MED-1857,750.67
jev-score,PLAIN-143,MED-3619,239.55
jev-score,PLAIN-143,MED-3850,214.75
jev-score,PLAIN-143,MED-2707,242.79
jev-score,PLAIN-143,MED-4034,246.75
jev-score,PLAIN-153,MED-3677,252.45
jev-score,PLAIN-153,MED-2105,208.14
jev-score,PLAIN-153,MED-1248,218.25
jev-score,PLAIN-153,MED-3695,399.24
jev-score,PLAIN-153,MED-3692,259.83
jev-score,PLAIN-153,MED-1716,208.38
jev-score,PLAIN-153,MED-3680,203.73
jev-score,PLAIN-153,MED-3673,306.0
jev-score,PLAIN-153,MED-3164,276.64
jev-score,PLAIN-153,MED-3691,199.09
jev-score,PLAIN-153,MED-3690,310.08
jev-score,PLAIN-153,MED-4772,235.62
jev-score,PLAIN-153,MED-3800,257.57
jev-score,PLAIN-153,MED-4266,229.19
jev-score,PLAIN-153,MED-1588,289.75
jev-score,PLAIN-153,MED-2718,321.85
jev-score,PLAIN-153,MED-4612,203.45
jev-score,PLAIN-153,MED-2292,250.77
jev-score,PLAIN-153,MED-1490,318.6
jev-score,PLAIN-153,MED-3679,247.38
jev-score,PLAIN-165,MED-4445,191.54
jev-score,PLAIN-165,MED-3766,231.88
jev-score,PLAIN-165,MED-3767,217.66
jev-score,PLAIN-165,MED-4465,216.62
jev-score,PLAIN-165,MED-5087,208.19
jev-score,PLAIN-165,MED-2604,392.69
jev-score,PLAIN-165,MED-1564,229.45
jev-score,PLAIN-165,MED-2824,276.57
jev-score,PLAIN-165,MED-3768,231.55
jev-score,PLAIN-165,MED-2437,190.78
jev-score,PLAIN-165,MED-3762,250.97
jev-score,PLAIN-165,MED-3696,241.57
jev-score,PLAIN-165,MED-4096,261.97
jev-score,PLAIN-165,MED-4694,295.44
jev-score,PLAIN-165,MED-3447,232.34
jev-score,PLAIN-165,MED-3701,233.92
jev-score,PLAIN-165,MED-4450,310.93
jev-score,PLAIN-165,MED-4812,231.78
jev-score,PLAIN-165,MED-4223,216.95
jev-score,PLAIN-165,MED-3697,233.73
jev-score,PLAIN-175,MED-3818,251.65
jev-score,PLAIN-175,MED-3816,198.64
jev-score,PLAIN-175,MED-3822,251.02
jev-score,PLAIN-175,MED-5200,208.04
jev-score,PLAIN-175,MED-4985,253.43
jev-score,PLAIN-175,MED-3399,245.65
jev-score,PLAIN-175,MED-4347,236.19
jev-score,PLAIN-175,MED-2459,201.21
jev-score,PLAIN-175,MED-2248,284.13
jev-score,PLAIN-175,MED-2294,242.86
jev-score,PLAIN-175,MED-1378,188.56
jev-score,PLAIN-175,MED-2384,254.77
jev-score,PLAIN-175,MED-836,240.24
jev-score,PLAIN-175,MED-1714,264.27
jev-score,PLAIN-175,MED-4104,285.25
jev-score,PLAIN-175,MED-3434,262.44
jev-score,PLAIN-175,MED-3794,289.09
jev-score,PLAIN-175,MED-2943,254.67
jev-score,PLAIN-175,MED-819,236.32
jev-score,PLAIN-175,MED-4854,297.4
jev-score,PLAIN-186,MED-2054,235.5
jev-score,PLAIN-186,MED-3904,304.76
jev-score,PLAIN-186,MED-2059,245.58
jev-score,PLAIN-186,MED-2057,192.47
jev-score,PLAIN-186,MED-1016,251.13
jev-score,PLAIN-186,MED-949,250.76
jev-score,PLAIN-186,MED-2203,244.58
jev-score,PLAIN-186,MED-2060,352.42
jev-score,PLAIN-186,MED-2058,191.96
jev-score,PLAIN-186,MED-2053,203.67
jev-score,PLAIN-186,MED-4638,334.83
jev-score,PLAIN-186,MED-2292,210.39
jev-score,PLAIN-186,MED-1034,200.95
jev-score,PLAIN-186,MED-2061,265.21
jev-score,PLAIN-186,MED-1314,272.79
jev-score,PLAIN-186,MED-2055,273.02
jev-score,PLAIN-186,MED-4325,206.94
jev-score,PLAIN-186,MED-3510,218.56
jev-score,PLAIN-186,MED-977,250.26
jev-score,PLAIN-186,MED-692,282.82
jev-score,PLAIN-196,MED-3969,263.41
jev-score,PLAIN-196,MED-3964,226.56
jev-score,PLAIN-196,MED-895,254.69
jev-score,PLAIN-196,MED-3960,221.88
jev-score,PLAIN-196,MED-5059,259.33
jev-score,PLAIN-196,MED-3963,233.91
jev-score,PLAIN-196,MED-3970,240.14
jev-score,PLAIN-196,MED-5133,232.34
jev-score,PLAIN-196,MED-5134,306.38
jev-score,PLAIN-196,MED-5326,301.72
jev-score,PLAIN-196,MED-1125,208.46
jev-score,PLAIN-196,MED-1162,220.53
jev-score,PLAIN-196,MED-3766,266.79
jev-score,PLAIN-196,MED-3592,247.45
jev-score,PLAIN-196,MED-1763,232.54
jev-score,PLAIN-196,MED-5297,257.49
jev-score,PLAIN-196,MED-4602,228.7
jev-score,PLAIN-196,MED-1705,414.56
jev-score,PLAIN-196,MED-4127,213.55
jev-score,PLAIN-196,MED-862,314.74
jev-score,PLAIN-207,MED-3000,288.5
jev-score,PLAIN-207,MED-5197,232.49
jev-score,PLAIN-207,MED-4391,233.86
jev-score,PLAIN-207,MED-4482,239.13
jev-score,PLAIN-207,MED-4040,261.05
jev-score,PLAIN-207,MED-4057,203.97
jev-score,PLAIN-207,MED-3545,251.66
jev-score,PLAIN-207,MED-4053,850.14
jev-score,PLAIN-207,MED-2168,191.84
jev-score,PLAIN-207,MED-5207,210.83
jev-score,PLAIN-207,MED-4492,274.19
jev-score,PLAIN-207,MED-5075,256.48
jev-score,PLAIN-207,MED-4068,206.01
jev-score,PLAIN-207,MED-4799,183.69
jev-score,PLAIN-207,MED-2492,255.48
jev-score,PLAIN-207,MED-5326,213.46
jev-score,PLAIN-207,MED-4976,218.91
jev-score,PLAIN-207,MED-4451,219.01
jev-score,PLAIN-207,MED-4972,249.88
jev-score,PLAIN-207,MED-2169,234.53
jev-score,PLAIN-217,MED-4831,247.19
jev-score,PLAIN-217,MED-1991,248.51
jev-score,PLAIN-217,MED-1874,236.75
jev-score,PLAIN-217,MED-2432,247.48
jev-score,PLAIN-217,MED-1997,298.83
jev-score,PLAIN-217,MED-4389,198.49
jev-score,PLAIN-217,MED-4515,220.49
jev-score,PLAIN-217,MED-4984,195.82
jev-score,PLAIN-217,MED-4206,272.53
jev-score,PLAIN-217,MED-4687,235.7
jev-score,PLAIN-217,MED-2812,223.62
jev-score,PLAIN-217,MED-2444,191.41
jev-score,PLAIN-217,MED-2813,272.48
jev-score,PLAIN-217,MED-1250,188.87
jev-score,PLAIN-217,MED-1249,221.91
jev-score,PLAIN-217,MED-4469,213.01
jev-score,PLAIN-217,MED-3273,302.65
jev-score,PLAIN-217,MED-1489,248.31
jev-score,PLAIN-217,MED-1319,263.59
jev-score,PLAIN-217,MED-5113,239.61
jev-score,PLAIN-227,MED-3534,267.92
jev-score,PLAIN-227,MED-4829,295.59
jev-score,PLAIN-227,MED-3466,303.47
jev-score,PLAIN-227,MED-4150,242.24
jev-score,PLAIN-227,MED-3459,287.21
jev-score,PLAIN-227,MED-1491,228.04
jev-score,PLAIN-227,MED-4185,292.13
jev-score,PLAIN-227,MED-1474,236.93
jev-score,PLAIN-227,MED-4828,238.14
jev-score,PLAIN-227,MED-3228,251.71
jev-score,PLAIN-227,MED-5257,220.33
jev-score,PLAIN-227,MED-1466,290.19
jev-score,PLAIN-227,MED-4830,234.34
jev-score,PLAIN-227,MED-3499,204.99
jev-score,PLAIN-227,MED-910,273.83
jev-score,PLAIN-227,MED-3462,214.56
jev-score,PLAIN-227,MED-1460,222.95
jev-score,PLAIN-227,MED-4166,217.75
jev-score,PLAIN-227,MED-1458,197.2
jev-score,PLAIN-227,MED-3171,264.08
jev-score,PLAIN-238,MED-4451,239.71
jev-score,PLAIN-238,MED-2746,255.86
jev-score,PLAIN-238,MED-4465,290.57
jev-score,PLAIN-238,MED-5224,335.82
jev-score,PLAIN-238,MED-3880,262.66
jev-score,PLAIN-238,MED-3054,178.89
jev-score,PLAIN-238,MED-2489,318.21
jev-score,PLAIN-238,MED-2749,241.86
jev-score,PLAIN-238,MED-4966,235.15
jev-score,PLAIN-238,MED-3436,320.15
jev-score,PLAIN-238,MED-2501,230.97
jev-score,PLAIN-238,MED-5104,228.49
jev-score,PLAIN-238,MED-3651,278.16
jev-score,PLAIN-238,MED-2105,236.69
jev-score,PLAIN-238,MED-2604,288.96
jev-score,PLAIN-238,MED-3622,225.91
jev-score,PLAIN-238,MED-1933,239.51
jev-score,PLAIN-238,MED-5169,248.08
jev-score,PLAIN-238,MED-4120,192.95
jev-score,PLAIN-238,MED-4796,232.08
jev-score,PLAIN-248,MED-3790,296.13
jev-score,PLAIN-248,MED-3789,262.0
jev-score,PLAIN-248,MED-4233,223.82
jev-score,PLAIN-248,MED-5356,305.33
jev-score,PLAIN-248,MED-4886,210.34
jev-score,PLAIN-248,MED-3874,223.58
jev-score,PLAIN-248,MED-4885,284.67
jev-score,PLAIN-248,MED-5337,233.34
jev-score,PLAIN-248,MED-861,252.42
jev-score,PLAIN-248,MED-3243,225.52
jev-score,PLAIN-248,MED-5089,238.51
jev-score,PLAIN-248,MED-865,242.59
jev-score,PLAIN-248,MED-5355,194.42
jev-score,PLAIN-248,MED-4827,261.94
jev-score,PLAIN-248,MED-3878,355.14
jev-score,PLAIN-248,MED-2769,217.85
jev-score,PLAIN-248,MED-5359,368.19
jev-score,PLAIN-248,MED-4888,264.44
jev-score,PLAIN-248,MED-3782,369.7
jev-score,PLAIN-248,MED-5192,203.1
jev-score,PLAIN-259,MED-4296,214.62
jev-score,PLAIN-259,MED-4295,277.2
jev-score,PLAIN-259,MED-4739,212.68
jev-score,PLAIN-259,MED-862,241.56
jev-score,PLAIN-259,MED-4573,295.56
jev-score,PLAIN-259,MED-836,234.25
jev-score,PLAIN-259,MED-4471,237.98
jev-score,PLAIN-259,MED-2430,249.14
jev-score,PLAIN-259,MED-1586,246.08
jev-score,PLAIN-259,MED-5252,200.29
jev-score,PLAIN-259,MED-1872,232.77
jev-score,PLAIN-259,MED-1690,214.58
jev-score,PLAIN-259,MED-3197,241.56
jev-score,PLAIN-259,MED-1023,206.04
jev-score,PLAIN-259,MED-5165,193.74
jev-score,PLAIN-259,MED-4570,365.12
jev-score,PLAIN-259,MED-3492,202.22
jev-score,PLAIN-259,MED-2157,211.4
jev-score,PLAIN-259,MED-2051,276.16
jev-score,PLAIN-259,MED-5148,263.21
jev-score,PLAIN-270,MED-4331,216.96
jev-score,PLAIN-270,MED-1648,254.27
jev-score,PLAIN-270,MED-5247,240.08
jev-score,PLAIN-270,MED-1631,257.5
jev-score,PLAIN-270,MED-1640,240.98
jev-score,PLAIN-270,MED-4713,261.99
jev-score,PLAIN-270,MED-5123,219.0
jev-score,PLAIN-270,MED-4365,250.65
jev-score,PLAIN-270,MED-4776,257.9
jev-score,PLAIN-270,MED-1645,227.09
jev-score,PLAIN-270,MED-4777,203.65
jev-score,PLAIN-270,MED-4097,273.01
jev-score,PLAIN-270,MED-4746,256.3
jev-score,PLAIN-270,MED-1635,239.71
jev-score,PLAIN-270,MED-898,225.96
jev-score,PLAIN-270,MED-3588,207.02
jev-score,PLAIN-270,MED-5050,321.5
jev-score,PLAIN-270,MED-3715,206.57
jev-score,PLAIN-270,MED-5047,245.58
jev-score,PLAIN-270,MED-4902,233.37
jev-score,PLAIN-280,MED-4376,225.9
jev-score,PLAIN-280,MED-3595,290.59
jev-score,PLAIN-280,MED-5097,230.09
jev-score,PLAIN-280,MED-4533,240.54
jev-score,PLAIN-280,MED-3013,242.13
jev-score,PLAIN-280,MED-4370,223.19
jev-score,PLAIN-280,MED-4739,210.21
jev-score,PLAIN-280,MED-3023,188.61
jev-score,PLAIN-280,MED-2388,287.19
jev-score,PLAIN-280,MED-4535,228.11
jev-score,PLAIN-280,MED-4531,198.13
jev-score,PLAIN-280,MED-3025,195.17
jev-score,PLAIN-280,MED-2906,227.87
jev-score,PLAIN-280,MED-3034,268.96
jev-score,PLAIN-280,MED-2853,234.66
jev-score,PLAIN-280,MED-2618,218.99
jev-score,PLAIN-280,MED-4733,189.89
jev-score,PLAIN-280,MED-4947,268.3
jev-score,PLAIN-280,MED-4949,286.63
jev-score,PLAIN-280,MED-2157,218.23
jev-score,PLAIN-291,MED-4517,354.22
jev-score,PLAIN-291,MED-4639,253.32
jev-score,PLAIN-291,MED-3860,239.03
jev-score,PLAIN-291,MED-3142,212.61
jev-score,PLAIN-291,MED-1038,252.06
jev-score,PLAIN-291,MED-3272,260.5
jev-score,PLAIN-291,MED-2437,232.1
jev-score,PLAIN-291,MED-4050,230.69
jev-score,PLAIN-291,MED-1826,242.24
jev-score,PLAIN-291,MED-5352,193.11
jev-score,PLAIN-291,MED-1825,230.42
jev-score,PLAIN-291,MED-3832,189.75
jev-score,PLAIN-291,MED-2258,262.94
jev-score,PLAIN-291,MED-3858,199.4
jev-score,PLAIN-291,MED-2424,263.74
jev-score,PLAIN-291,MED-3127,258.29
jev-score,PLAIN-291,MED-3845,258.79
jev-score,PLAIN-291,MED-2417,250.34
jev-score,PLAIN-291,MED-3205,192.6
jev-score,PLAIN-291,MED-3551,262.38
jev-score,PLAIN-307,MED-3231,326.67
jev-score,PLAIN-307,MED-714,245.51
jev-score,PLAIN-307,MED-4872,200.19
jev-score,PLAIN-307,MED-920,244.35
jev-score,PLAIN-307,MED-921,349.99
jev-score,PLAIN-307,MED-3991,341.32
jev-score,PLAIN-307,MED-3990,434.38
jev-score,PLAIN-307,MED-919,208.02
jev-score,PLAIN-307,MED-2765,247.99
jev-score,PLAIN-307,MED-4140,218.85
jev-score,PLAIN-307,MED-1777,230.67
jev-score,PLAIN-307,MED-4574,282.22
jev-score,PLAIN-307,MED-3987,260.46
jev-score,PLAIN-307,MED-922,243.51
jev-score,PLAIN-307,MED-962,283.34
jev-score,PLAIN-307,MED-4566,270.86
jev-score,PLAIN-307,MED-3985,238.1
jev-score,PLAIN-307,MED-4695,212.93
jev-score,PLAIN-307,MED-4370,233.54
jev-score,PLAIN-307,MED-1833,206.48
jev-score,PLAIN-320,MED-2437,236.25
jev-score,PLAIN-320,MED-4450,500.64
jev-score,PLAIN-320,MED-2424,258.96
jev-score,PLAIN-320,MED-1829,275.18
jev-score,PLAIN-320,MED-2417,336.45
jev-score,PLAIN-320,MED-3551,245.9
jev-score,PLAIN-320,MED-3123,246.94
jev-score,PLAIN-320,MED-3840,264.85
jev-score,PLAIN-320,MED-1826,202.73
jev-score,PLAIN-320,MED-5066,262.76
jev-score,PLAIN-320,MED-3832,246.92
jev-score,PLAIN-320,MED-2434,241.13
jev-score,PLAIN-320,MED-5352,337.87
jev-score,PLAIN-320,MED-4787,209.45
jev-score,PLAIN-320,MED-1564,253.11
jev-score,PLAIN-320,MED-5351,208.67
jev-score,PLAIN-320,MED-3791,252.23
jev-score,PLAIN-320,MED-3848,229.82
jev-score,PLAIN-320,MED-4783,261.87
jev-score,PLAIN-320,MED-5087,247.31
jev-score,PLAIN-332,MED-760,245.73
jev-score,PLAIN-332,MED-2511,226.72
jev-score,PLAIN-332,MED-2951,236.79
jev-score,PLAIN-332,MED-4689,220.57
jev-score,PLAIN-332,MED-2697,241.21
jev-score,PLAIN-332,MED-5263,263.19
jev-score,PLAIN-332,MED-5261,288.67
jev-score,PLAIN-332,MED-5265,207.53
jev-score,PLAIN-332,MED-2966,243.24
jev-score,PLAIN-332,MED-5277,256.26
jev-score,PLAIN-332,MED-5330,207.13
jev-score,PLAIN-332,MED-5279,219.78
jev-score,PLAIN-332,MED-5271,244.73
jev-score,PLAIN-332,MED-5013,260.32
jev-score,PLAIN-332,MED-5153,268.03
jev-score,PLAIN-332,MED-3679,211.42
jev-score,PLAIN-332,MED-1968,247.69
jev-score,PLAIN-332,MED-2972,213.28
jev-score,PLAIN-332,MED-3526,238.0
jev-score,PLAIN-332,MED-3925,196.28
jev-score,PLAIN-344,MED-2495,195.65
jev-score,PLAIN-344,MED-2497,229.96
jev-score,PLAIN-344,MED-1962,204.67
jev-score,PLAIN-344,MED-1961,234.15
jev-score,PLAIN-344,MED-4145,242.93
jev-score,PLAIN-344,MED-4735,276.01
jev-score,PLAIN-344,MED-1063,379.39
jev-score,PLAIN-344,MED-5324,197.06
jev-score,PLAIN-344,MED-2388,207.27
jev-score,PLAIN-344,MED-3494,250.79
jev-score,PLAIN-344,MED-2000,237.38
jev-score,PLAIN-344,MED-1681,275.82
jev-score,PLAIN-344,MED-2709,310.72
jev-score,PLAIN-344,MED-1468,225.93
jev-score,PLAIN-344,MED-4940,284.34
jev-score,PLAIN-344,MED-4859,203.71
jev-score,PLAIN-344,MED-4437,244.14
jev-score,PLAIN-344,MED-1053,210.01
jev-score,PLAIN-344,MED-4104,239.27
jev-score,PLAIN-344,MED-5238,265.76
jev-score,PLAIN-358,MED-4956,206.02
jev-score,PLAIN-358,MED-5253,243.77
jev-score,PLAIN-358,MED-3155,282.85
jev-score,PLAIN-358,MED-5217,218.4
jev-score,PLAIN-358,MED-5333,288.26
jev-score,PLAIN-358,MED-4878,254.53
jev-score,PLAIN-358,MED-2047,228.58
jev-score,PLAIN-358,MED-5341,226.12
jev-score,PLAIN-358,MED-730,225.02
jev-score,PLAIN-358,MED-4113,285.87
jev-score,PLAIN-358,MED-1008,244.88
jev-score,PLAIN-358,MED-3788,245.05
jev-score,PLAIN-358,MED-4532,275.34
jev-score,PLAIN-358,MED-923,281.73
jev-score,PLAIN-358,MED-734,252.96
jev-score,PLAIN-358,MED-4782,225.13
jev-score,PLAIN-358,MED-5258,192.18
jev-score,PLAIN-358,MED-1366,281.02
jev-score,PLAIN-358,MED-4350,211.46
jev-score,PLAIN-358,MED-3021,262.66
jev-score,PLAIN-371,MED-4620,243.25
jev-score,PLAIN-371,MED-5010,285.09
jev-score,PLAIN-371,MED-5011,227.32
jev-score,PLAIN-371,MED-5009,282.77
jev-score,PLAIN-371,MED-1291,235.19
jev-score,PLAIN-371,MED-3766,223.43
jev-score,PLAIN-371,MED-4618,213.44
jev-score,PLAIN-371,MED-4369,314.63
jev-score,PLAIN-371,MED-4452,229.32
jev-score,PLAIN-371,MED-4619,211.77
jev-score,PLAIN-371,MED-1126,264.3
jev-score,PLAIN-371,MED-3434,313.49
jev-score,PLAIN-371,MED-756,250.31
jev-score,PLAIN-371,MED-1935,251.35
jev-score,PLAIN-371,MED-2349,194.95
jev-score,PLAIN-371,MED-1240,271.54
jev-score,PLAIN-371,MED-5018,204.81
jev-score,PLAIN-371,MED-3449,274.22
jev-score,PLAIN-371,MED-5341,247.3
jev-score,PLAIN-371,MED-1709,236.36
jev-score,PLAIN-383,MED-2763,311.4
jev-score,PLAIN-383,MED-3776,217.23
jev-score,PLAIN-383,MED-1479,830.6
jev-score,PLAIN-383,MED-4469,262.72
jev-score,PLAIN-383,MED-3109,270.14
jev-score,PLAIN-383,MED-4087,256.55
jev-score,PLAIN-383,MED-1712,238.34
jev-score,PLAIN-383,MED-4299,243.44
jev-score,PLAIN-383,MED-3359,243.55
jev-score,PLAIN-383,MED-1540,270.16
jev-score,PLAIN-383,MED-3832,234.95
jev-score,PLAIN-383,MED-3283,230.37
jev-score,PLAIN-383,MED-2292,247.12
jev-score,PLAIN-383,MED-1488,825.81
jev-score,PLAIN-383,MED-1021,232.61
jev-score,PLAIN-383,MED-5292,229.14
jev-score,PLAIN-383,MED-4598,206.8
jev-score,PLAIN-383,MED-4673,194.6
jev-score,PLAIN-383,MED-2510,238.39
jev-score,PLAIN-383,MED-1478,208.09
jev-score,PLAIN-395,MED-3482,429.31
jev-score,PLAIN-395,MED-3511,228.66
jev-score,PLAIN-395,MED-3476,272.83
jev-score,PLAIN-395,MED-2783,229.51
jev-score,PLAIN-395,MED-3477,218.84
jev-score,PLAIN-395,MED-2271,267.79
jev-score,PLAIN-395,MED-3512,265.52
jev-score,PLAIN-395,MED-4576,288.12
jev-score,PLAIN-395,MED-2926,252.33
jev-score,PLAIN-395,MED-5137,223.73
jev-score,PLAIN-395,MED-2098,291.72
jev-score,PLAIN-395,MED-2794,280.99
jev-score,PLAIN-395,MED-2606,210.52
jev-score,PLAIN-395,MED-3370,257.81
jev-score,PLAIN-395,MED-2825,1456.81
jev-score,PLAIN-395,MED-2782,202.82
jev-score,PLAIN-395,MED-3644,208.67
jev-score,PLAIN-395,MED-5000,291.96
jev-score,PLAIN-395,MED-1937,261.1
jev-score,PLAIN-395,MED-2824,217.64
jev-score,PLAIN-407,MED-906,233.27
jev-score,PLAIN-407,MED-2817,262.54
jev-score,PLAIN-407,MED-2994,315.96
jev-score,PLAIN-407,MED-2202,265.85
jev-score,PLAIN-407,MED-2738,975.66
jev-score,PLAIN-407,MED-4205,272.99
jev-score,PLAIN-407,MED-5139,304.51
jev-score,PLAIN-407,MED-4187,255.76
jev-score,PLAIN-407,MED-3146,238.34
jev-score,PLAIN-407,MED-2742,238.48
jev-score,PLAIN-407,MED-1140,260.05
jev-score,PLAIN-407,MED-5345,288.01
jev-score,PLAIN-407,MED-1625,246.18
jev-score,PLAIN-407,MED-2725,199.03
jev-score,PLAIN-407,MED-4790,212.47
jev-score,PLAIN-407,MED-5138,268.04
jev-score,PLAIN-407,MED-4164,223.22
jev-score,PLAIN-407,MED-2618,221.03
jev-score,PLAIN-407,MED-3904,236.84
jev-score,PLAIN-407,MED-1745,287.52
jev-score,PLAIN-418,MED-917,220.5
jev-score,PLAIN-418,MED-2068,237.18
jev-score,PLAIN-418,MED-5170,276.52
jev-score,PLAIN-418,MED-3714,238.49
jev-score,PLAIN-418,MED-2453,256.96
jev-score,PLAIN-418,MED-3528,264.46
jev-score,PLAIN-418,MED-3469,861.42
jev-score,PLAIN-418,MED-2074,265.23
jev-score,PLAIN-418,MED-4156,389.13
jev-score,PLAIN-418,MED-5327,301.41
jev-score,PLAIN-418,MED-4470,285.19
jev-score,PLAIN-418,MED-3734,403.51
jev-score,PLAIN-418,MED-4411,286.81
jev-score,PLAIN-418,MED-3203,232.02
jev-score,PLAIN-418,MED-2285,223.26
jev-score,PLAIN-418,MED-3821,215.29
jev-score,PLAIN-418,MED-3093,253.59
jev-score,PLAIN-418,MED-4414,198.76
jev-score,PLAIN-418,MED-4366,238.56
jev-score,PLAIN-418,MED-3689,264.95
jev-score,PLAIN-430,MED-928,238.79
jev-score,PLAIN-430,MED-927,240.62
jev-score,PLAIN-430,MED-2750,262.51
jev-score,PLAIN-430,MED-4936,208.97
jev-score,PLAIN-430,MED-118,271.39
jev-score,PLAIN-430,MED-2651,216.6
jev-score,PLAIN-430,MED-1831,243.79
jev-score,PLAIN-430,MED-4943,194.78
jev-score,PLAIN-430,MED-5095,324.93
jev-score,PLAIN-430,MED-1620,332.31
jev-score,PLAIN-430,MED-4631,226.6
jev-score,PLAIN-430,MED-2753,203.11
jev-score,PLAIN-430,MED-4366,291.83
jev-score,PLAIN-430,MED-4114,276.34
jev-score,PLAIN-430,MED-4731,246.44
jev-score,PLAIN-430,MED-2412,202.21
jev-score,PLAIN-430,MED-839,246.84
jev-score,PLAIN-430,MED-2751,219.51
jev-score,PLAIN-430,MED-1012,211.97
jev-score,PLAIN-430,MED-5271,311.42
jev-score,PLAIN-441,MED-942,255.73
jev-score,PLAIN-441,MED-941,276.24
jev-score,PLAIN-441,MED-4701,204.24
jev-score,PLAIN-441,MED-3109,196.51
jev-score,PLAIN-441,MED-2291,270.83
jev-score,PLAIN-441,MED-4702,230.03
jev-score,PLAIN-441,MED-1792,208.07
jev-score,PLAIN-441,MED-4695,216.42
jev-score,PLAIN-441,MED-4703,256.73
jev-score,PLAIN-441,MED-4590,367.8
jev-score,PLAIN-441,MED-4236,237.35
jev-score,PLAIN-441,MED-4587,287.5
jev-score,PLAIN-441,MED-5019,215.99
jev-score,PLAIN-441,MED-3744,279.59
jev-score,PLAIN-441,MED-4686,232.64
jev-score,PLAIN-441,MED-2451,256.97
jev-score,PLAIN-441,MED-5082,257.4
jev-score,PLAIN-441,MED-2491,251.25
jev-score,PLAIN-441,MED-4090,199.99
jev-score,PLAIN-441,MED-4862,182.15
jev-score,PLAIN-457,MED-2291,188.03
jev-score,PLAIN-457,MED-3109,192.63
